host.id,tree.id,xcoord,tips,reads,subgraphs,clades,overall.rtt,largest.rtt,max.branch.length,max.pat.distance,global.mean.pat.distance,subgraph.mean.pat.distance,normalised.overall.rtt,normalised.largest.rtt,normalised.max.branch.length,normalised.max.pat.distance,normalised.global.mean.pat.distance,normalised.subgraph.mean.pat.distance,solo.dual.count,prop.gp.1,prop.gp.2,prop.gp.3,prop.gp.4,prop.gp.5,prop.gp.6,prop.gp.7,prop.gp.8,prop.gp.9,prop.gp.10,prop.gp.11,prop.gp.12,prop.gp.13,prop.gp.14,prop.gp.15,prop.gp.16,prop.gp.17,prop.gp.18,prop.gp.19,prop.gp.20,prop.gp.21,prop.gp.22,prop.gp.23,prop.gp.24,prop.gp.25,prop.gp.26,prop.gp.27,prop.gp.28,prop.gp.29,prop.gp.30,prop.gp.31,prop.gp.32
200703_20-07825_HIV09-00618_FL18_S6_L000,4970_to_5220,5095,182,1282,1,1,0.015159513295553812,0.015159513295553812,0.0128957287,0.042668894900000004,0.013744010414941412,0.013744010414941412,0.017995637659072385,0.017995637659072385,0.015308331904228369,0.0506516242944718,0.01631531478535948,0.01631531478535948,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,4970_to_5220,5095,168,1001,1,1,0.007486789620979013,0.007486789620979013,0.0088856750000000009,0.029741345300000003,0.013878598461790705,0.013878598461790705,0.008887459024714038,0.008887459024714038,0.010548055504075891,0.035305518262854156,0.016475082297490132,0.016475082297490132,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,4970_to_5220,5095,185,683,2,2,0.0454922717942899,0.017079806687243407,0.0529902102,0.09529597930000001,0.019095642050881316,0.018489477965247088,0.05400321392496078,0.02027519000367783,0.06290390750981195,0.11312447045065988,0.022668158833027505,0.021948590266784956,1,0.9985358711566618,0.0014641288433382138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,4970_to_5220,5095,319,1034,1,110,0.00894440776441005,0.00894440776441005,0.0171504364,0.051302280299999996,0.01710322636890834,0.01710322636890834,0.010617776314133092,0.010617776314133092,0.020359033508014133,0.06090019048525396,0.02030299116702102,0.02030299116702102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,4970_to_5220,5095,156,1164,1,1,0.01578464794415808,0.01578464794415808,0.0130489825,0.0391052638,0.01782293499281224,0.01782293499281224,0.01873772590459102,0.01873772590459102,0.015490257260333623,0.046421289667237395,0.021157346802546786,0.021157346802546786,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,4980_to_5230,5105,216,1647,1,1,0.01391005140947176,0.01391005140947176,0.0086924507,0.029831915799999997,0.013206397284814814,0.013206397284814814,0.01613370749293583,0.01613370749293583,0.010082022910071405,0.03460083570527712,0.015317567459428645,0.015317567459428645,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,4980_to_5230,5105,186,1177,1,1,0.007571729165760405,0.007571729165760405,0.0128707426,0.0341164162,0.013892685273833187,0.013892685273833187,0.008782143212851612,0.008782143212851612,0.014928255130953116,0.03957025488081643,0.01611356521276535,0.01611356521276535,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,4980_to_5230,5105,211,819,1,1,0.016739029098779,0.016739029098779,0.0129934318,0.05090294619999999,0.01729599142756037,0.01729599142756037,0.019414924592697638,0.019414924592697638,0.015070557384702836,0.059040273852635376,0.02006092272977312,0.02006092272977312,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,4980_to_5230,5105,389,1205,1,119,0.009630563379999998,0.009630563379999998,0.0129847059,0.055258054200000004,0.01806879240890202,0.01806879240890202,0.01117010196377124,0.01117010196377124,0.015060436565299052,0.06409158793507652,0.02095726341293767,0.02095726341293767,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,4980_to_5230,5105,195,1378,1,1,0.015756285986211892,0.015756285986211892,0.0088617177,0.0430052854,0.018447869378916203,0.018447869378916203,0.0182750805006723,0.0182750805006723,0.01027834887507447,0.04988009568543878,0.021396939498343995,0.021396939498343995,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,4990_to_5240,5115,237,1796,1,1,0.014853067766147005,0.014853067766147005,0.0086476599,0.0338817489,0.01356201797313166,0.01356201797313166,0.01685823425411255,0.01685823425411255,0.009815095348609793,0.03845579033828042,0.015392892535684361,0.015392892535684361,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,4990_to_5240,5115,210,1316,1,1,0.007465063506003033,0.007465063506003033,0.0128226069,0.0339711406,0.013970090470179995,0.013970090470179995,0.00847284825515017,0.00847284825515017,0.014553660851213847,0.038557249931860674,0.01585605488411052,0.01585605488411052,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,4990_to_5240,5115,227,919,1,1,0.016972359020021754,0.016972359020021754,0.0129851735,0.0509663427,0.01836055562689174,0.01836055562689174,0.019263630161074095,0.019263630161074095,0.01473817396782003,0.05784680699230814,0.020839233528529087,0.020839233528529087,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,4990_to_5240,5115,425,1291,1,1,0.01409620236940356,0.01409620236940356,0.0216809883,0.0640861167,0.019174126353851278,0.019174126353851278,0.015999191909593397,0.015999191909593397,0.024607925135514793,0.07273775254882936,0.021762636431775277,0.021762636431775277,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,4990_to_5240,5115,225,1522,1,1,0.014847538599802873,0.014847538599802873,0.0171640007,0.051163186,0.01932429823868254,0.01932429823868254,0.016851958649441053,0.016851958649441053,0.01948114349803526,0.058070224168813314,0.021933081544712626,0.021933081544712626,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5000_to_5250,5125,249,1982,1,1,0.012028352926690213,0.012028352926690213,0.0085157665,0.042242369800000006,0.015455715049404068,0.015455715049404068,0.013384698933030605,0.013384698933030605,0.009476024812472093,0.04700572101905587,0.017198538652116787,0.017198538652116787,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5000_to_5250,5125,254,1574,1,1,0.0076578257855146195,0.0076578257855146195,0.0127637779,0.0380693579,0.01489139711407986,0.01489139711407986,0.008521340639521424,0.008521340639521424,0.014203052195158584,0.0423621502603765,0.01657058686912048,0.01657058686912048,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5000_to_5250,5125,233,968,1,1,0.014419394247520662,0.014419394247520662,0.0129537833,0.0548556745,0.02042532385412165,0.02042532385412165,0.016045359824077274,0.016045359824077274,0.014414483061059346,0.061041332294267656,0.022728532498446835,0.022728532498446835,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5000_to_5250,5125,415,1311,1,1,0.01435087995919145,0.01435087995919145,0.021661191,0.072314804,0.01964831517220185,0.01964831517220185,0.015969119699807018,0.015969119699807018,0.024103758996174587,0.08046919522899743,0.021863906448709766,0.021863906448709766,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5000_to_5250,5125,234,1551,1,1,0.01645416706189555,0.01645416706189555,0.0131117602,0.05584828719999999,0.02453729392319064,0.02453729392319064,0.01830957851499137,0.01830957851499137,0.014590273816265868,0.06214587438972963,0.027304178202522955,0.027304178202522955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5010_to_5260,5135,246,1935,1,1,0.005296604092041344,0.005296604092041344,0.0084629613,0.033690412399999994,0.013552111681901444,0.013552111681901444,0.005788959573450552,0.005788959573450552,0.00924965128335556,0.036822166053440186,0.014811872909152682,0.014811872909152682,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5010_to_5260,5135,224,1520,1,1,0.007306321021578947,0.007306321021578947,0.0126837708,0.0337127007,0.014289129152578475,0.014289129152578475,0.007985493400974835,0.007985493400974835,0.013862813818847049,0.03684652620296596,0.015617401181331272,0.015617401181331272,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5010_to_5260,5135,231,941,1,1,0.015563956466631241,0.015563956466631241,0.0173279872,0.0714947752,0.022786726437748917,0.022786726437748917,0.017010732390524547,0.017010732390524547,0.018938741813985218,0.07814070226008209,0.024904908100949998,0.024904908100949998,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5010_to_5260,5135,420,1264,1,1,0.014002156461629753,0.014002156461629753,0.0214026527,0.0592792382,0.01801978741088874,0.01801978741088874,0.015303752421160072,0.015303752421160072,0.023392175267747985,0.0647896477670257,0.01969484957362636,0.01969484957362636,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5010_to_5260,5135,224,1488,1,1,0.019063448436088714,0.019063448436088714,0.0170221066,0.059391278699999994,0.02756341390393578,0.02756341390393578,0.020835526010505392,0.020835526010505392,0.018604427525635164,0.06491210319579066,0.03012562125153521,0.03012562125153521,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5020_to_5270,5145,248,1851,1,1,0.014640536132685025,0.014640536132685025,0.0127100086,0.033150311099999996,0.013470082152491186,0.013470082152491186,0.015741817408813353,0.015741817408813353,0.013666072938338063,0.03564392312222337,0.014483320269456808,0.014483320269456808,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5020_to_5270,5145,226,1440,1,1,0.007671221575277772,0.007671221575277772,0.0124788294,0.0455682761,0.014351633461109145,0.014351633461109145,0.008248261419264394,0.008248261419264394,0.013417504120766482,0.048995984539060594,0.015431183080695219,0.015431183080695219,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5020_to_5270,5145,224,934,1,1,0.01757871171509635,0.01757871171509635,0.0171303397,0.0622221834,0.01932838052520019,0.01932838052520019,0.01890100660203523,0.01890100660203523,0.018418907426916153,0.06690262166518501,0.02078228790791997,0.02078228790791997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5020_to_5270,5145,408,1255,1,1,0.014061194129800803,0.014061194129800803,0.0126159222,0.0581078959,0.0186585645404743,0.0186585645404743,0.015118896503184806,0.015118896503184806,0.013564909229848864,0.0624788517973745,0.02006208744302581,0.02006208744302581,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5020_to_5270,5145,223,1375,1,1,0.02371822038872726,0.02371822038872726,0.0124827314,0.05018737450000001,0.026572742303510685,0.026572742303510685,0.025502337567255756,0.025502337567255756,0.013421699634576394,0.05396253787748719,0.02857158054884703,0.02857158054884703,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5030_to_5280,5155,252,1886,1,1,0.014817950514156939,0.014817950514156939,0.0127910501,0.045820180700000004,0.014399680892895086,0.014399680892895086,0.01569840113848541,0.01569840113848541,0.01355106667824422,0.04854271690131986,0.015255278839464525,0.015255278839464525,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5030_to_5280,5155,244,1555,1,1,0.007382815250610938,0.007382815250610938,0.012408751,0.0370112881,0.0140928146010423,0.0140928146010423,0.007821486191676096,0.007821486191676096,0.01314605219119028,0.03921041892336946,0.014930179215141838,0.014930179215141838,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5030_to_5280,5155,240,1007,1,1,0.010612453988579938,0.010612453988579938,0.0166211407,0.045464947699999994,0.017442903838200838,0.017442903838200838,0.011243023089952996,0.011243023089952996,0.017608732991686023,0.048166376723486226,0.01847932352119093,0.01847932352119093,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5030_to_5280,5155,415,1311,1,1,0.013025843065446232,0.013025843065446232,0.0125719187,0.04968392769999999,0.016800621354000348,0.016800621354000348,0.01379981053472748,0.01379981053472748,0.013318914963609235,0.05263603940537805,0.017798877998608763,0.017798877998608763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5030_to_5280,5155,215,1386,1,1,0.014716598237445897,0.014716598237445897,0.0125537532,0.0457566725,0.02267894397887416,0.02267894397887416,0.015591026728334113,0.015591026728334113,0.013299670108822556,0.048475435181204056,0.024026477861257774,0.024026477861257774,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5040_to_5290,5165,253,1923,1,1,0.009363409325377015,0.009363409325377015,0.0125005486,0.0372573989,0.013426521427153523,0.013426521427153523,0.009788304251616163,0.009788304251616163,0.013067801348520851,0.03894807365396742,0.0140357931820449,0.0140357931820449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5040_to_5290,5165,236,1587,1,1,0.006425403903528674,0.006425403903528674,0.0082769418,0.045108461700000005,0.012691017667829065,0.012691017667829065,0.006716977348923963,0.006716977348923963,0.008652534754808169,0.04715540377427606,0.01326691356519814,0.01326691356519814,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5040_to_5290,5165,243,1028,1,1,0.009071319212451362,0.009071319212451362,0.0165705255,0.045309681,0.01768645409680645,0.01768645409680645,0.009482959606855575,0.009482959606855575,0.01732246658955425,0.04736575404961424,0.018489034049017614,0.018489034049017614,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5040_to_5290,5165,430,1347,1,1,0.01289229112063846,0.01289229112063846,0.0170982598,0.0501086595,0.016619871829009595,0.016619871829009595,0.013477320450704273,0.013477320450704273,0.017874148537112996,0.05238250169169953,0.017374052167548497,0.017374052167548497,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5040_to_5290,5165,217,1395,1,1,0.009956914357204305,0.009956914357204305,0.0125630595,0.041758064,0.022710313195937873,0.022710313195937873,0.010408741490287959,0.010408741490287959,0.013133148882413664,0.043652970962476,0.0237408669734069,0.0237408669734069,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5050_to_5300,5175,245,1934,1,1,0.014485221021509816,0.014485221021509816,0.0166127025,0.0494136567,0.01375192368812981,0.01375192368812981,0.014964907496975516,0.014964907496975516,0.01716284175561452,0.05105001853300878,0.014207326598105198,0.014207326598105198,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5050_to_5300,5175,238,1559,1,1,0.006331198289993578,0.006331198289993578,0.0082194706,0.032626934100000005,0.012136774455699748,0.012136774455699748,0.0065408595846808805,0.0065408595846808805,0.00849166312481223,0.03370739390109245,0.012538690764296739,0.012538690764296739,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5050_to_5300,5175,254,1063,1,1,0.013049302792380058,0.013049302792380058,0.0166396808,0.049442718100000005,0.01744449179716162,0.01744449179716162,0.01348143800484705,0.01348143800484705,0.017190713457629018,0.051080042318085085,0.01802217623663582,0.01802217623663582,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5050_to_5300,5175,432,1360,1,1,0.012954753717279398,0.012954753717279398,0.0126094579,0.053313612899999994,0.01684864912130489,0.01684864912130489,0.0133837578824171,0.0133837578824171,0.013027027394355817,0.05507912403913745,0.017406601885805725,0.017406601885805725,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5050_to_5300,5175,227,1401,1,1,0.01969353479507495,0.01969353479507495,0.0252507521,0.0626419359,0.023932781152773773,0.023932781152773773,0.02034569759475075,0.02034569759475075,0.026086945366207034,0.06471635985277219,0.024725329048468178,0.024725329048468178,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,5060_to_5310,5185,259,1903,1,1,0.014616331029374699,0.014616331029374699,0.0166383346,0.0413689695,0.013637570360126904,0.013637570360126904,0.014947873580403564,0.014947873580403564,0.017015742301499753,0.04230734272471015,0.013946911661849293,0.013946911661849293,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,5060_to_5310,5185,245,1561,1,1,0.006386408684176811,0.006386408684176811,0.0123989839,0.0369590135,0.012226275520515223,0.012226275520515223,0.0065312717296845775,0.0065312717296845775,0.012680230318414466,0.0377973555979365,0.01250360439104415,0.01250360439104415,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,5060_to_5310,5185,264,1052,1,1,0.009374116007794671,0.009374116007794671,0.0124573186,0.04514338260000001,0.018039741054810463,0.018039741054810463,0.009586749282767627,0.009586749282767627,0.012739888225668914,0.04616737091821727,0.018448936889058607,0.018448936889058607,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,5060_to_5310,5185,445,1352,1,1,0.01774117141205621,0.01774117141205621,0.0125067896,0.0577119991,0.0185981630132726,0.0185981630132726,0.018143594784677725,0.018143594784677725,0.01279048137742567,0.05902108161654507,0.01902002554481208,0.01902002554481208,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,5060_to_5310,5185,220,1382,1,1,0.014994501737337192,0.014994501737337192,0.0295084516,0.0666479286,0.02670503849829805,0.02670503849829805,0.015334622342666436,0.015334622342666436,0.03017779244215212,0.06815970499753957,0.027310789460783507,0.027310789460783507,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,580_to_830,705,246,1861,1,30,0.016156062772272967,0.016156062772272967,0.0238213655,0.07511899619999998,0.022926763330486145,0.022926763330486145,0.02658079027903587,0.02658079027903587,0.03919214287793201,0.12358965870017952,0.03772029710794477,0.03772029710794477,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,580_to_830,705,440,2287,1,185,0.027498787311980775,0.027498787311980775,0.030384986700000005,0.07674108630000001,0.024487880573445846,0.024487880573445846,0.04524242748808898,0.04524242748808898,0.04999095203381452,0.12625840524873821,0.04028872795777493,0.04028872795777493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,580_to_830,705,570,1624,1,105,0.032099431501293074,0.032099431501293074,0.016886344,0.09587915550000001,0.03484181068284278,0.03484181068284278,0.05281164531475199,0.05281164531475199,0.027782286734734412,0.15774534677163915,0.057323549416503104,0.057323549416503104,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,580_to_830,705,584,1563,1,1,0.02708046693602051,0.02708046693602051,0.0432343415,0.10772877399999999,0.034591483760328015,0.034591483760328015,0.0445541851644747,0.0445541851644747,0.07113137529002296,0.17724095214745128,0.05691169861334945,0.05691169861334945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,580_to_830,705,303,1310,1,7,0.02209043435290077,0.02209043435290077,0.0178607112,0.1044226016,0.0381234568234083,0.0381234568234083,0.03634432540798153,0.03634432540798153,0.02938536605938398,0.17180146627583426,0.06272268341727472,0.06272268341727472,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,590_to_840,715,265,2032,1,1,0.0020751576559547248,0.0020751576559547248,0.0248013861,0.0554070088,0.016429305726106347,0.016429305726106347,0.003371801582753038,0.003371801582753038,0.040298313078278095,0.09002758871421744,0.02669501225213298,0.02669501225213298,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,590_to_840,715,478,2472,1,191,0.014347578107686077,0.014347578107686077,0.031623323,0.07984970599999999,0.024781021070080612,0.024781021070080612,0.023312535523915025,0.023312535523915025,0.05138287697676351,0.1297430893024346,0.040265223139343595,0.040265223139343595,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08518_HIV10-02405_FL24_S14_L000,590_to_840,715,621,1753,1,95,0.0337761745289789,0.0337761745289789,0.0204116837,0.1011726374,0.03669921462586255,0.03669921462586255,0.05488091876265552,0.05488091876265552,0.033165743917731506,0.16438946599441503,0.05963039463830336,0.05963039463830336,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200724_20-08522_HIV11-02415_FL24_S18_L000,590_to_840,715,667,1669,1,1,0.03147996517633314,0.03147996517633314,0.0450719361,0.12936841259999998,0.043134022610908956,0.043134022610908956,0.051149943283579816,0.051149943283579816,0.07323473715051533,0.2102031222115709,0.07008593553970499,0.07008593553970499,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200814_20-09728_HIV09-02843_FL30_S2_L000,590_to_840,715,368,1467,1,1,0.025493675283640067,0.025493675283640067,0.0185994282,0.0829336824,0.03046842915093887,0.03046842915093887,0.041423173041771545,0.041423173041771545,0.03022111658027671,0.1347540611082895,0.04950635790988591,0.04950635790988591,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200703_20-07825_HIV09-00618_FL18_S6_L000,600_to_850,725,260,2019,1,1,0.012022951195690924,0.012022951195690924,0.023847368200000003,0.06480352460000001,0.02028603763803089,0.02028603763803089,0.019297200561189227,0.019297200561189227,0.038275747736284525,0.10401161835592863,0.03255970439547469,0.03255970439547469,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200709_20-07994_HIV07-01067_FL21_S1_L000,600_to_850,725,502,2654,1,19,0.020711212210813856,0.020711212210813856,0.0303225474,0.0828958001,0.02597290099316586,0.02597290099316586,0.033242122453318215,0.033242122453318215,0.048668606333001144,0.1330502681224618,0.041687292201657296,0.041687292201657296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
